State,County,AreaName,FIPS,Vax_White,Vax_Black,VaxNumb_White,VaxNumb_Black,Total_Whole,Total_White,Total_Black,HighSchool_Rate,HighSchool_White,HighSchool_Black,Bachelor_Rate,Bachelor_White,Bachelor_Black,IT_Rate,IT_White,IT_Black,CnoI_Rate,CnoI_White,CnoI_Black,noC_Rate,noC_White,noC_Black,Unemployment_Rate,Unemployment_White,Unemployment_Black,TCI,fixed_d,fixed_u,fixed_lat,mobile_d,mobile_u,mobile_lat,undervaccination,barriers,resource_constrained,inaccessibility,irregular_behavior,CVAC,FQHC,FacDensity10K,HOPD,PHMCY,RUHC,cases,deaths,incident_rate,mortality,winner,votes_R,votes_D,votes_3party,votes_total,republican,republican_rate,MeanIncome,MeanIncome_White,MeanIncome_Black,MedianIncome,MedianIncome_White,MedianIncome_Black,AREA_SQMI,DENSITY,EP_POV,Age65,EP_DISABL,EP_MINRTY,EP_LIMENG,EP_NOVEH,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,Rate_poorhealth,Num_providerb,Num_providerc,injury_deaths,Segregation,AvgTrafficVolume,Rate_viocrime,Above75_Rate,Above75_White,Above75_Black,Above65_Rate,Above65_White,Above65_Black,Below19_Rate,Below19_White,Below19_Black,Below24_Rate,Below24_White,Below24_Black,Below29_Rate,Below29_White,Below29_Black,Below39_Rate,Below39_White,Below39_Black,urban,FluVax_Rate,FluVax_White,FluVax_Black,racial_bias,racial_weighted_bias,racial_explicit_bias,racial_weighted_explicit_bias,sex_bias,sex_weighted_bias,sex_explicit_bias,sex_weighted_explicit_bias,hesitancy,strong_hesitancy,Vax_Disparity,HighSchool_Disparity,Bachelor_Disparity,IT_Disparity,CnoI_Disparity,noC_Disparity,Above75_Disparity,Unemployment_Disparity,MeanIncome_Disparity,MedianIncome_Disparity,FluVax_Disparity
Oregon,Lake,"Lake, Oregon",41037,,,,,7869,7177,58,0.6360746371803732,0.868,1.0,0.1303386316516931,0.1669999999999999,0.0,0.71,0.7040000000000001,,0.185,0.1889999999999999,,0.104,0.106,,0.07,0.065,,0.0,42.03926442307693,15.12211538461539,30.54807692307692,27.31581690140845,8.241985915492958,77.36619718309859,0.979305953517988,0.722063037249284,0.29735752944922,0.677491244826488,0.555555555555556,0.746259153135944,1,3.8124,0,1,1,408,7,5184.902783072816,1.7156862745098038,D,3470,792,81,4343,0,0.7989868754317292,24241.0,24956.0,5896.0,37898.0,38348.0,,8138.5961825,0.9636797088992318,0.166,0.243,0.198,0.153,0.005,0.064,0.6787,0.7615,0.412,0.8609,0.7608,0.102,11,6,116.6,,53.13657419,,0.1054771889693735,0.110770516929079,0.0,0.254543143982717,0.2661279085969067,0.0,0.2104460541364849,0.2024522781106311,0.2068965517241379,0.249586986910662,0.2392364497700989,0.293103448275862,0.3025797432964798,0.29051135571966,0.5,0.4090735798703774,0.3948725094050438,0.6724137931034483,0.0,0.17,0.17,,0.351940315070527,0.34281654732045,1.125,0.503984196874855,0.267370804026235,0.294858761638185,0.3,0.887868797694103,0.18,0.08,,-0.132,0.1669999999999999,,,,0.110770516929079,,19060.0,,
Oregon,Klamath,"Klamath, Oregon",41035,0.2575273004457554,0.2251968503937008,15541.0,143.0,68238,60347,635,0.6200497678511819,0.889,0.978,0.1418383758686614,0.203,0.2189999999999999,0.843,0.845,0.979,0.092,0.088,0.0,0.062,0.063,0.021,0.081,0.068,0.0,1.3,98.27096068098903,12.16375557357114,80.4219700040535,34.23524951644102,7.562742746615087,74.22823984526113,0.722699777141038,0.620821394460363,0.389684813753582,0.489971346704871,0.50111429481057,0.58484559057625,6,1.9051,1,6,0,3118,57,4569.301562179431,1.828094932649134,D,25308,10388,860,36556,0,0.6923076923076923,25880.0,27139.0,13882.0,46491.0,46509.0,48688.0,5942.7429112,11.15814717056475,0.203,0.2019999999999999,0.1989999999999999,0.216,0.018,0.067,0.7627,0.8029,0.7011,0.8561,0.8688,0.176,17,11,85.3,66.592203067,80.887180329,217.60451146,0.0840733901931475,0.0899630470445921,0.0488188976377952,0.2166827867170784,0.2302682817704276,0.0929133858267716,0.2385181277294176,0.2229936865129998,0.3354330708661417,0.2957296521000029,0.2778431405040847,0.4062992125984252,0.3633019725079867,0.3432813561568926,0.4992125984251968,0.4809343767402327,0.460105721908297,0.6362204724409449,0.0,0.42,0.43,0.28,0.399345660605817,0.359763153003363,0.898809523809524,0.665801152454706,0.344373531296136,0.341400578175752,1.92241379310345,1.76199248772661,0.18,0.08,0.03233045005205459,-0.08899999999999997,-0.015999999999999875,-0.134,0.088,0.041999999999999996,0.0411441494067969,0.068,13257.0,-2179.0,0.14999999999999997
Oregon,Josephine,"Josephine, Oregon",41033,0.24590789376523,0.22201492537313433,19981.0,119.0,87487,81254,536,0.6687663795230988,0.906,0.971,0.1293673831545052,0.177,0.073,0.853,0.853,0.972,0.072,0.071,0.0,0.069,0.07,0.0279999999999999,0.086,0.087,0.0819999999999999,0.7,86.08799397840531,9.222353405315614,103.3872508305648,24.75583461868038,6.752420736932305,64.62810625535562,0.881566380133715,0.569245463228271,0.285577841451767,0.434574976122254,0.322190385227634,0.501751034702324,6,2.1718,1,12,0,2888,62,3301.0618720495618,2.146814404432133,D,31751,18451,1138,51340,0,0.6184456564082587,25167.0,25785.0,18577.0,45616.0,45900.0,,1638.6490441,52.16553252069236,0.186,0.253,0.196,0.129,0.004,0.055,0.6694,0.6574,0.3448,0.7068,0.6557,0.172,16,9,100.6,56.777185811,163.30867504,222.53309959,0.1103706836444271,0.114972801339011,0.0559701492537313,0.2636163087087224,0.2728481059393999,0.125,0.2132888314835347,0.2042360991458882,0.3395522388059701,0.2590556311223382,0.2486769882098112,0.3992537313432835,0.3148924983140352,0.3026189479902528,0.4776119402985074,0.4219598340324848,0.4096905998473921,0.5932835820895522,0.0,0.39,0.39,0.2,0.367300964596768,0.351176188951875,0.659459459459459,0.524619216450974,0.270697902186607,0.292797070890608,1.16081871345029,1.09265126780914,0.17,0.08,0.023892968392095676,-0.06499999999999995,0.104,-0.119,0.071,0.04200000000000011,0.0590026520852797,0.005000000000000088,7208.0,,0.19
Oregon,Jefferson,"Jefferson, Oregon",41031,,,,,24658,18710,302,0.5863310952020988,0.883,0.846,0.1340210769709635,0.211,0.09,0.8390000000000001,0.8859999999999999,0.602,0.076,0.047,0.125,0.084,0.066,0.273,0.088,0.0559999999999999,0.615,0.1,43.4269491945477,7.53377199504337,87.57372986369269,41.03655307262569,10.86157541899441,49.3072625698324,0.904807386182744,0.561922954473098,0.490289716650748,0.303406558420885,0.73352435530086,0.674307545367717,2,2.8388,0,4,1,2025,32,8212.344877930083,1.5802469135802468,D,7189,4393,291,11873,0,0.6054914511917797,23987.0,27457.0,9460.0,53277.0,56469.0,,1782.2372787,12.985364113178562,0.1989999999999999,0.185,0.176,0.3979999999999999,0.02,0.039,0.8296,0.8526,0.8389,0.7889,0.9118,0.129,16,10,112.1,49.010929252,98.286356188,222.19199202,0.0757969016140806,0.0915018706574024,0.0562913907284768,0.1982318111769,0.2366648850881881,0.0894039735099337,0.253345770135453,0.2138963121325494,0.3311258278145695,0.308459729094006,0.2648316408337787,0.3940397350993377,0.3750101386973801,0.3247995724211651,0.5099337748344371,0.496025630626977,0.4374131480491716,0.6655629139072847,0.0,0.42,0.44,0.27,0.274179097043953,0.337347576942291,0.392857142857143,0.448539234560887,0.402750418890825,0.3148346544441,1.26315789473684,1.12562091338562,0.17,0.07,,0.03700000000000003,0.121,0.2839999999999999,-0.078,-0.20700000000000002,0.03521047992892559,-0.559,17997.0,,0.16999999999999998
Oregon,Jackson,"Jackson, Oregon",41029,0.24568925158804078,0.19647822057460612,49856.0,424.0,220944,202923,2158,0.6454721340421136,0.905,0.888,0.2004573886582639,0.282,0.238,0.8809999999999999,0.879,0.97,0.069,0.07,0.018,0.046,0.046,0.012,0.059,0.057,0.103,1.3,114.779081246182,14.05102949646566,62.96352212234925,37.09060437956204,7.816464233576642,56.31824817518248,0.746895893027698,0.37886023559376,0.109200891435848,0.516714422158548,0.420248328557784,0.398917542184018,33,3.2587,3,33,3,9458,124,4280.722717068578,1.3110594205963206,D,63869,59478,3074,126421,0,0.5052087865148986,30250.0,31085.0,20549.0,53412.0,53750.0,31833.0,2783.2540691,76.98434806179442,0.163,0.21,0.16,0.188,0.018,0.066,0.5035,0.7252,0.6765,0.8472,0.7354,0.151,17,9,76.9,66.901068096,179.54509286,334.84498178,0.0917381779998551,0.0967115605426689,0.0264133456904541,0.2256137301759722,0.2362078226716537,0.098239110287303,0.2255322615685422,0.2158651311088442,0.2947173308619091,0.278600007241654,0.2668696993440861,0.3683966635773865,0.3425257078716779,0.329400807202732,0.4749768303985171,0.4676795930190455,0.4530634772795592,0.6320667284522706,1.0,0.46,0.46,0.29,0.323090645029119,0.331228079978493,0.400564174894217,0.356632537958674,0.187588724143722,0.217419844139024,0.318950930626058,0.316530547827782,0.17,0.07,0.04921103101343466,0.017000000000000015,0.043999999999999984,-0.09099999999999997,0.052000000000000005,0.034,0.0702982148522148,-0.04599999999999999,10536.0,21917.0,0.17000000000000004
Oregon,Hood River,"Hood River, Oregon",41027,0.2955680828635593,0.2956989247311828,6449.0,55.0,23382,21819,186,0.5648765543341142,0.828,0.225,0.225446026311047,0.33,0.15,0.847,0.858,0.588,0.076,0.069,0.088,0.073,0.068,0.324,0.036,0.033,0.5,0.2,89.83243302026692,13.92292634700939,22.89174493326743,37.10307913669065,9.349870503597124,57.63309352517986,0.966571155682904,0.257561286214581,0.0703597580388411,0.415472779369628,0.69500159184973,0.475963069086278,2,3.8491,0,6,1,1089,29,4657.428791377983,2.6629935720844813,D,3955,8764,279,12998,0,0.3042775811663333,34926.0,34111.0,33432.0,65679.0,65222.0,,522.0884491,44.304753418456734,0.1,0.15,0.0969999999999999,0.362,0.0969999999999999,0.0559999999999999,0.3274,0.0653,0.9163,0.9169,0.5455,0.148,10,8,54.0,57.011131565,84.577279093,147.02702703,0.0651355743734496,0.0658600302488656,0.0161290322580645,0.1627747840218971,0.1645354965855447,0.1182795698924731,0.2607989051407065,0.2577111691644896,0.2741935483870967,0.3166538362843212,0.3122049589807049,0.3494623655913978,0.3785818150714224,0.3730235116183143,0.4139784946236559,0.5100504661705586,0.5045602456574545,0.5860215053763441,0.0,0.46,0.48,,0.321581119966953,0.336830993622577,0.542056074766355,0.449341355613083,0.31866431511183,0.324003687053053,1.12424242424242,1.00337002023353,0.17,0.07,-0.00013084186762352124,0.603,0.18000000000000002,0.27,-0.01899999999999999,-0.256,0.04973099799080109,-0.46699999999999997,679.0,,
Oregon,Harney,"Harney, Oregon",41025,,,,,7393,6700,77,0.676117929186063,0.913,1.0,0.1366906474820144,0.192,0.0,0.833,0.8270000000000001,0.789,0.081,0.083,0.211,0.083,0.086,0.0,0.087,0.091,0.0,0.0,23.11383950617284,13.63348148148148,87.25925925925925,12.86816883116883,7.512727272727274,68.55844155844156,0.901942056669851,0.42948105698822,0.1849729385546,0.181152499204075,0.571792422795288,0.432664756446991,0,2.7053000000000003,0,2,0,298,6,4030.8399837684296,2.0134228187919465,D,3475,894,81,4450,0,0.7808988764044944,26370.0,27236.0,,40735.0,41543.0,,10134.4334394,0.7132120451745675,0.166,0.235,0.216,0.134,0.004,0.042,0.6621,0.8459,0.3543,0.7103,0.7108,0.253,9,6,130.4,,61.166281903,230.49521548,0.1053699445421344,0.1107462686567164,0.0389610389610389,0.2494251318815095,0.2588059701492537,0.1558441558441558,0.2200730420668199,0.2108955223880597,0.1818181818181818,0.2686324901934262,0.2574626865671642,0.3506493506493506,0.3231435141349925,0.3088059701492537,0.5324675324675324,0.4404166103070472,0.4264179104477612,0.6103896103896104,0.0,0.35,0.34,,0.326342629859532,0.341325653527492,0.631578947368421,0.467427624217384,0.284811804632199,0.295073943620751,2.38461538461538,1.45418912378726,0.18,0.08,,-0.08699999999999997,0.192,0.038000000000000034,-0.128,0.086,0.0717852296956775,0.091,,,
Oregon,Grant,"Grant, Oregon",41023,,,,,7199,6789,20,0.6780870806566738,0.89,1.0,0.1436117059243397,0.184,1.0,0.8240000000000001,0.831,1.0,0.088,0.0819999999999999,0.0,0.0819999999999999,0.0819999999999999,0.0,0.087,0.091,0.0,0.0,55.93774528301886,27.00399056603774,141.2924528301887,52.03312000000001,7.684560000000001,73.48,0.972301814708692,0.591212989493792,0.514485832537408,0.186564788283986,0.402419611588666,0.567016873607131,0,2.7782,0,1,1,300,4,4167.245450757049,1.3333333333333333,D,3545,929,100,4574,0,0.775032794053345,27367.0,27724.0,,44712.0,45313.0,,4527.7895442,1.586425325179097,0.146,0.283,0.235,0.084,0.004,0.047,0.5809,0.5992,0.2783,0.6463,0.5465,0.0969999999999999,6,6,65.2,,64.388336691,69.218522877,0.1422419780525073,0.1444984533804684,0.05,0.3137935824420058,0.3194874060980999,0.15,0.1911376580080566,0.1857416408896745,0.45,0.2305875816085567,0.2250699661216674,0.5,0.2746214752048895,0.2677861246133451,0.5,0.377135713293513,0.3686846369126528,0.65,0.0,0.26,0.26,,0.448596880009663,0.347832058239433,0.0,0.415640296070511,0.201145672687977,0.29378516209756,2.875,1.25183629051073,0.17,0.07,,-0.10999999999999999,-0.8160000000000001,-0.16900000000000004,0.0819999999999999,0.0819999999999999,0.0944984533804684,0.091,,,
Oregon,Gilliam,"Gilliam, Oregon",41021,,,,,1912,1788,5,0.6796326310102647,0.898,,0.1274986493787142,0.173,,0.8059999999999999,0.7929999999999999,,0.077,0.084,,0.1119999999999999,0.1169999999999999,,0.069,0.053,,0.0,34.37151612903226,39.72648387096774,12.25806451612903,29.72525,6.59075,129.4166666666667,0.961795606494747,0.518624641833811,0.189111747851003,0.613498885705189,0.434574976122254,0.581661891117479,0,10.4603,0,1,1,54,1,2824.2677824267785,1.851851851851852,D,834,324,18,1176,0,0.7091836734693877,26482.0,26925.0,,47500.0,47130.0,,1204.7208438,1.5829393255825397,0.107,0.254,0.21,0.121,0.01,0.061,0.5159,0.7523,0.5027,0.32,0.5092,,9,7,,,33.622491883,0.0,0.1155857740585774,0.1191275167785234,0.0,0.2761506276150627,0.2824384787472035,0.0,0.2086820083682008,0.1957494407158836,0.4,0.25,0.2365771812080536,0.4,0.2866108786610878,0.2740492170022371,0.4,0.3917364016736401,0.3791946308724832,0.8,0.0,0.19,0.19,,0.46079916204402,0.346481247419931,0.4,0.460787739862993,0.44603674742794,0.328793523705428,2.47222222222222,1.57571440974478,0.17,0.07,,,,,,,0.1191275167785234,,,,
Oregon,Douglas,"Douglas, Oregon",41019,0.23745936581472757,0.16833333333333333,24398.0,101.0,110980,102746,600,0.6646500051271056,0.897,0.957,0.1287928928994248,0.175,0.154,0.857,0.858,0.917,0.068,0.067,0.083,0.069,0.069,0.0,0.066,0.064,0.129,0.5,103.6319664591978,22.38108696403873,30.0387275242047,28.39159071117562,7.794876632801161,51.54862119013062,0.927093282394142,0.503024514485833,0.186564788283986,0.456224132441898,0.353390639923591,0.485195797516714,11,2.8834,1,18,2,2955,65,2662.6419174626058,2.1996615905245345,D,43298,19160,1585,64043,0,0.6760770107583967,26478.0,26784.0,21638.0,47267.0,47444.0,46806.0,5035.6452323,21.511245332611352,0.162,0.246,0.207,0.119,0.005,0.067,0.6382,0.7364,0.3664,0.8682,0.7277,0.23,20,13,83.2,65.0998442,164.61814257,218.73791992,0.1122274283654712,0.1170264535845677,0.04,0.2630473959271941,0.272292838650653,0.1166666666666666,0.2109659398089746,0.202479901893991,0.3016666666666667,0.2573346548927734,0.2473478286259319,0.375,0.3137502252658136,0.3024351312946489,0.45,0.4246350693818706,0.4126000038930956,0.5983333333333334,0.0,0.35,0.35,0.24,0.330993130691833,0.339106631849593,0.395280235988201,0.377097864783412,0.317602478520038,0.324810057062751,1.13701923076923,1.10430319618765,0.17,0.08,0.06912603248139423,-0.05999999999999994,0.02099999999999999,-0.05900000000000005,-0.016,0.069,0.0770264535845677,-0.065,5146.0,638.0,0.10999999999999999
Oregon,Deschutes,"Deschutes, Oregon",41017,0.3562662939769398,0.2914438502673797,66278.0,327.0,197692,186035,1122,0.6821750697553696,0.943,0.911,0.2585328661345792,0.357,0.309,0.906,0.905,1.0,0.061,0.064,0.0,0.03,0.0289999999999999,0.0,0.054,0.055,0.085,1.0,82.04047453104786,21.04891000970246,29.7512128072445,39.9134522079374,10.20944885410844,53.29737283398547,0.827761859280484,0.096147723654887,0.242597898758357,0.167144221585482,0.564151544094238,0.304680038204393,12,2.0233,2,26,0,6535,72,3305.647168322441,1.1017597551644989,D,55646,65962,2676,124284,0,0.4477326124038492,35507.0,36395.0,23676.0,67043.0,67852.0,,3017.597612,59.862189472066696,0.108,0.191,0.127,0.125,0.011,0.035,0.1653,0.1487,0.5237,0.2152,0.1637,0.087,18,13,63.7,75.352170496,134.88036591,168.56831604,0.0748335795075167,0.0778079393662482,0.0258467023172905,0.204762964611618,0.2118633590453409,0.0766488413547237,0.2165742670416607,0.2095250893649044,0.3297682709447415,0.2661109200169961,0.2573870508237697,0.3966131907308378,0.3308024603929345,0.3203859488805869,0.4875222816399287,0.4679703781640127,0.4567312602467278,0.6559714795008913,1.0,0.55,0.55,0.44,0.339518175532243,0.339795165914174,0.556390977443609,0.48633502586451,0.284201860140293,0.299873520971635,1.29394812680115,1.25241926721243,0.14,0.06,0.06482244370956014,0.03199999999999992,0.04799999999999999,-0.09499999999999997,0.064,0.0289999999999999,0.051961237048957706,-0.030000000000000006,12719.0,,0.11000000000000004
Oregon,Curry,"Curry, Oregon",41015,,,,,22925,21053,125,0.7311904868344584,0.904,0.99,0.2005901023738209,0.244,0.616,0.852,0.8490000000000001,0.358,0.068,0.068,0.642,0.075,0.078,0.0,0.083,0.088,0.0,0.1,110.2967729766804,11.94920233196159,55.59122085048011,27.39883756345178,7.366802030456853,70.92893401015229,0.810888252148997,0.543139127666348,0.119707099649793,0.548869786692136,0.235593759949061,0.429799426934097,2,3.4896,0,4,2,564,9,2460.196292257361,1.5957446808510638,D,8484,6058,312,14854,0,0.5711592836946278,30021.0,30751.0,30527.0,48440.0,49778.0,,1628.3807097,13.821706352776994,0.145,0.331,0.216,0.135,0.005,0.072,0.5369,0.4807,0.3894,0.4776,0.4879,0.207,9,6,111.9,55.368832438,137.58566856,108.04716494,0.1432497273718647,0.1493373865957345,0.064,0.3500545256270447,0.3616111718044934,0.2,0.1550272628135223,0.1454899539258063,0.176,0.1878735005452562,0.176316914453997,0.216,0.23206106870229,0.2187336721607372,0.304,0.3203925845147219,0.3052771576497411,0.392,0.0,0.37,0.37,0.21,0.343487511784942,0.345140375236713,0.270833333333333,0.397779604969953,0.580717109125344,0.389524669070313,1.87209302325581,1.5521293429772,0.17,0.08,,-0.08599999999999997,-0.372,0.4910000000000001,-0.5740000000000001,0.078,0.0853373865957345,0.088,224.0,,0.16
Oregon,Crook,"Crook, Oregon",41013,,,,,24404,23115,112,0.6693615347637984,0.9,1.0,0.1474894026132937,0.2,0.0,0.863,0.8640000000000001,1.0,0.061,0.06,0.0,0.068,0.071,0.0,0.069,0.068,0.0,0.1,47.644943647541,9.813899590163937,31.3719262295082,37.19069902912621,10.2424854368932,65.36407766990291,0.946513849092646,0.394141992995861,0.44380770455269,0.197070996497931,0.358484559057625,0.455587392550143,2,2.4586,0,3,1,824,19,3376.4956564497625,2.3058252427184467,D,11287,3801,289,15377,0,0.7340183390778435,27007.0,27979.0,4225.0,49006.0,49685.0,,2978.894061,7.498420401194656,0.146,0.246,0.213,0.1169999999999999,0.006,0.0409999999999999,0.6529,0.7443,0.3989,0.3792,0.5729,0.157,11,9,66.2,70.799696078,61.157009615,345.83479378,0.0964595967874119,0.0988102963443651,0.0535714285714285,0.2515980986723488,0.2557213930348259,0.1071428571428571,0.215087690542534,0.2099069868051049,0.4732142857142857,0.2598344533683003,0.2533852476746701,0.5446428571428571,0.3112604491067038,0.3039584685269306,0.6339285714285714,0.4200131126044911,0.4124594419208306,0.6875,0.0,0.41,0.41,,0.389144714897068,0.347865464000028,0.652173913043478,0.490553896480121,0.368646660396593,0.323965619938351,1.15116279069767,1.10888008948197,0.17,0.07,,-0.09999999999999998,0.2,-0.1359999999999999,0.06,0.071,0.0452388677729366,0.068,23754.0,,
Oregon,Coos,"Coos, Oregon",41011,0.30663717572827187,0.24,17884.0,96.0,64487,58323,400,0.664600440936831,0.897,0.923,0.1339745023484679,0.177,0.105,0.8370000000000001,0.836,0.957,0.076,0.077,0.0,0.08,0.08,0.043,0.076,0.075,0.071,0.4,96.38853012048192,16.9569593373494,72.07530120481928,20.31682417582417,5.67726923076923,51.75,0.751671442215855,0.636739891754218,0.17956064947469,0.6717605858007,0.366125437758676,0.543457497612225,8,3.2565,1,11,1,1917,30,2972.692170514988,1.5649452269170578,D,21829,14243,824,36896,0,0.5916359496964441,27582.0,28791.0,15535.0,45051.0,45862.0,,1596.0356154,39.66578150834916,0.171,0.25,0.2339999999999999,0.146,0.004,0.084,0.6277,0.7759,0.3684,0.8914,0.743,0.176,15,8,98.5,59.736566389,164.73759891,170.38311388,0.1091847969358165,0.1148774925844006,0.05,0.2650611751205669,0.2765632769233407,0.1275,0.2001333602121358,0.1889477564597157,0.2225,0.2467784204568362,0.2338871457229566,0.325,0.3035960736272427,0.2885996948030794,0.4525,0.4142540356971173,0.3985391697957924,0.575,0.0,0.44,0.44,0.26,0.35719631449326,0.346984858530343,0.746268656716418,0.556627867169255,0.350921346666895,0.341576363904434,1.24285714285714,1.19031924534922,0.17,0.08,0.06663717572827188,-0.026000000000000023,0.072,-0.121,0.077,0.037000000000000005,0.06487749258440059,0.0040000000000000036,13256.0,,0.18
Oregon,Columbia,"Columbia, Oregon",41009,0.2428081342481607,0.27386934673366836,11749.0,109.0,52354,48388,398,0.6529819259375552,0.914,0.856,0.1322291343681927,0.184,0.418,0.89,0.893,0.573,0.049,0.047,0.1639999999999999,0.0559999999999999,0.055,0.264,0.063,0.061,0.0,0.4,107.8962380100215,20.81838690050107,50.64674302075877,23.2130790960452,8.238214689265536,59.33474576271186,0.955428207577205,0.215536453358803,0.683221903852276,0.332059853549825,0.526902260426616,0.580706781279847,1,1.9101,0,7,2,1453,25,2775.337128013141,1.7205781142463867,D,17150,13835,1032,32017,0,0.5356529343786114,31883.0,32588.0,33372.0,62257.0,63732.0,,658.1139996,77.26776824517805,0.121,0.179,0.172,0.1119999999999999,0.008,0.065,0.4035,0.5161,0.4429,0.3954,0.4025,0.16,13,7,66.9,52.36222843,122.19760067,133.21719527,0.0738625510944722,0.0768372323716624,0.0301507537688442,0.1918478053252855,0.1990782838720343,0.0979899497487437,0.2292661496733773,0.2197032322063321,0.2989949748743719,0.2792718798945639,0.267711002727949,0.371859296482412,0.336535890285365,0.3244192775068198,0.4271356783919598,0.46032776865187,0.4475903116475159,0.5979899497487438,1.0,0.36,0.36,0.39,0.369652913951675,0.349609349838127,0.969230769230769,0.67817993573814,0.22620969403847,0.265701641937877,1.02542372881356,0.967805557889918,0.17,0.07,-0.031061212485507667,0.05800000000000005,-0.23399999999999999,0.32000000000000006,-0.1169999999999999,-0.20900000000000002,0.0466864786028182,0.061,-784.0,,-0.030000000000000027
Oregon,Clatsop,"Clatsop, Oregon",41007,0.26115214180206797,0.2722063037249284,9724.0,95.0,40224,37235,349,0.6772282395928487,0.922,0.787,0.1801122275871068,0.244,0.201,0.875,0.875,1.0,0.059,0.057,0.0,0.061,0.063,0.0,0.053,0.054,0.0,0.7,106.8624470235867,13.00471845750655,36.12392362411082,33.87588098318241,8.212623544631306,60.23415265200517,0.900031836994588,0.315186246418338,0.111429481056988,0.641515440942375,0.494110156001273,0.493473416109519,1,2.9833,0,10,1,854,7,2123.110580747812,0.819672131147541,D,10218,12916,630,23764,0,0.4299781181619256,29757.0,30410.0,12821.0,54886.0,55000.0,21184.0,828.1426373,46.56444223874765,0.105,0.208,0.1939999999999999,0.143,0.019,0.077,0.308,0.4846,0.6285,0.7577,0.5185,0.126,13,9,79.3,55.186921247,197.93632115,163.2782811,0.0836316626889419,0.0862629246676514,0.0630372492836676,0.234387430389817,0.2428091849066738,0.1203438395415472,0.2084079156722355,0.2003759903316772,0.2550143266475644,0.2615602625298329,0.2505438431583188,0.3667621776504298,0.320082537788385,0.3083657848798173,0.4670487106017192,0.4459029435163086,0.4328454411172284,0.6446991404011462,0.0,0.41,0.41,0.41,0.321549158777922,0.335295333148824,0.61046511627907,0.458194196838476,0.286095453616764,0.298404846938506,0.570588235294118,0.655247801086013,0.17,0.07,-0.011054161922860406,0.135,0.04299999999999998,-0.125,0.057,0.063,0.02322567538398379,0.054,17589.0,33816.0,0.0
Oregon,Clackamas,"Clackamas, Oregon",41005,0.2992859218442266,0.3128502802241793,111235.0,1563.0,418187,371668,4996,0.6601489140761362,0.94,0.87,0.2660617799479071,0.372,0.3339999999999999,0.912,0.913,0.93,0.051,0.051,0.051,0.032,0.033,0.019,0.045,0.042,0.091,3.4,164.2611335224586,39.55853594956659,18.17743104806934,51.97749837229949,13.61706185261912,40.49452500739864,0.812161731932506,0.0713148678764725,0.444762814390322,0.212671123845909,0.533269659344158,0.363578478191659,15,1.7217,4,50,3,14626,201,3497.4784008111205,1.3742650075208531,D,110509,139043,6176,255728,0,0.4321349246073953,41492.0,42800.0,32547.0,80484.0,80790.0,38589.0,1870.6775287,216.92033702997247,0.085,0.17,0.1169999999999999,0.177,0.018,0.052,0.0889,0.0828,0.6632,0.4148,0.1895,0.118,30,19,59.9,58.000800816,300.32598274,160.08826767,0.073271048597876,0.0786131708944541,0.027021617293835,0.1876122404570204,0.1995302259005348,0.0834667734187349,0.2328647231979951,0.222297857227418,0.2718174539631705,0.2864747110742323,0.2741236802737927,0.3428742994395516,0.3475980841106968,0.3335261577536941,0.4293434747798239,0.4780947279566318,0.4616512586501932,0.6052842273819056,1.0,0.47,0.48,0.3,0.349370799212022,0.344978378276445,0.604037906880923,0.477497804994009,0.265311887072628,0.284982210710377,1.07806826434277,1.0123742154607,0.14,0.06,-0.013564358379952735,0.06999999999999995,0.03800000000000009,-0.017000000000000015,0.0,0.014000000000000002,0.05159155360061911,-0.048999999999999995,10253.0,42201.0,0.18
Oregon,Benton,"Benton, Oregon",41003,0.4095284225691469,0.3582089552238806,32974.0,408.0,93053,80517,1139,0.617989120240105,0.964,0.986,0.3501805477396361,0.537,0.56,0.928,0.933,0.877,0.044,0.043,0.053,0.026,0.023,0.07,0.054,0.049,0.104,1.8,132.4119950854701,17.20826645299145,26.20769230769231,34.51785804416404,11.43744164037855,75.90536277602524,0.780643107290672,0.17510347023241,0.171919770773639,0.413880929640242,0.739255014326648,0.436485195797517,6,2.0418,1,12,0,2630,18,2826.3462757783195,0.6844106463878327,D,14878,35827,1620,52325,0,0.2843382704252269,33817.0,35859.0,18803.0,62077.0,65005.0,,675.1814126,132.9716700201708,0.1939999999999999,0.151,0.11,0.1939999999999999,0.016,0.071,0.3736,0.007,0.6625,0.8886,0.349,0.113,19,14,41.9,59.979057826,138.81224418,128.03222998,0.0651134299807636,0.0713886508439211,0.0210711150131694,0.1680655110528408,0.1841101879106275,0.0517998244073748,0.2236252458276466,0.2140169156824024,0.2510974539069359,0.3884560411808324,0.3647180098612715,0.4995610184372256,0.4640366242893834,0.4362681172920004,0.611062335381914,0.57454353970318,0.547437187177863,0.7532923617208077,1.0,0.55,0.55,0.32,0.335723430629542,0.333942034417477,0.610970035551041,0.483229240487286,0.242674246467024,0.259986045955835,0.723443223443223,0.678524741084472,0.16,0.07,0.05131946734526632,-0.02200000000000002,-0.02300000000000002,0.05600000000000005,-0.010000000000000002,-0.04700000000000001,0.0503175358307517,-0.05499999999999999,17056.0,,0.23000000000000004
